2025-11-18 16:17:11,MESSAGE,Loading Accounts...
2025-11-18 16:17:11,MESSAGE,INFO: Loaded 392 accounts.
2025-11-18 16:17:11,MESSAGE,Processing Transactions...
2025-11-18 16:17:11,mq615277,Diego Schmidt,deposit,782.89,SUCCESS
2025-11-18 16:17:11,bf462984,Tomas Jones,deposit,721.64,SUCCESS
2025-11-18 16:17:11,eg648839,Tomas Tan,deposit,874.12,SUCCESS
2025-11-18 16:17:11,ti645705,Kathleen Yang,withdrawal,847.81,SUCCESS
2025-11-18 16:17:11,zs315963,Guillermo Miller,withdrawal,804.63,SUCCESS
2025-11-18 16:17:11,mf321144,Federico Miller,withdrawal,641.48,NSF ERROR: Withdrawal rejected (Balance unchanged)
2025-11-18 16:17:11,mf321144,Federico Miller,NSF-fee,10.00,SUCCESS: Penalty applied
2025-11-18 16:17:11,oh606599,Diego Jones,withdrawal,654.01,SUCCESS
2025-11-18 16:17:11,la812559,Charles Tan,deposit,881.24,SUCCESS
2025-11-18 16:17:11,jp389006,Barbara Hernandez,withdrawal,567.06,SUCCESS
2025-11-18 16:17:11,dl862878,Jessica Jones,withdrawal,118.05,SUCCESS
2025-11-18 16:17:11,tx224661,Tomas Jones,withdrawal,433.88,SUCCESS
2025-11-18 16:17:11,wz127256,Guillermo Alvarez,deposit,483.88,SUCCESS
2025-11-18 16:17:11,hr676528,Anna Rodriguez,deposit,499.36,SUCCESS
2025-11-18 16:17:11,mh472795,Nina Tan,withdrawal,337.02,SUCCESS
2025-11-18 16:17:11,ff159137,Nina Smith,withdrawal,851.34,SUCCESS
2025-11-18 16:17:11,kc255358,Nina Wilson,deposit,380.89,SUCCESS
2025-11-18 16:17:11,vc755172,Jessica Lee,withdrawal,436.89,SUCCESS
2025-11-18 16:17:11,sa800838,Robert Rodriguez,withdrawal,129.26,SUCCESS
2025-11-18 16:17:11,fa805789,Kathleen Wilson,deposit,802.72,SUCCESS
2025-11-18 16:17:11,tj308778,Leonardo Miller,deposit,27.56,SUCCESS
2025-11-18 16:17:11,ux839899,Barbara Gomez,withdrawal,181.80,SUCCESS
2025-11-18 16:17:11,lm253103,Barbara Lee,deposit,760.29,SUCCESS
2025-11-18 16:17:11,hx146890,Diego Tan,deposit,535.27,SUCCESS
2025-11-18 16:17:11,nv531885,Federico Carpenter,withdrawal,125.43,SUCCESS
2025-11-18 16:17:11,fa371776,Anna Wilson,withdrawal,57.47,SUCCESS
2025-11-18 16:17:11,lx568657,Walter Jones,deposit,255.70,SUCCESS
2025-11-18 16:17:11,fm153275,Kathleen Rodriguez,deposit,529.93,SUCCESS
2025-11-18 16:17:11,ye569395,Tomas Hernandez,withdrawal,193.68,SUCCESS
2025-11-18 16:17:11,xu877837,Miguel Yang,deposit,462.93,SUCCESS
2025-11-18 16:17:11,rh120800,Barbara Gomez,deposit,356.17,SUCCESS
2025-11-18 16:17:11,rw288243,Walter Jones,deposit,523.64,SUCCESS
2025-11-18 16:17:11,hh566009,Nina Smith,withdrawal,733.77,SUCCESS
2025-11-18 16:17:11,jw598210,Tomas Hernandez,withdrawal,958.49,SUCCESS
2025-11-18 16:17:11,jn161143,Walter Hernandez,deposit,420.65,SUCCESS
2025-11-18 16:17:11,bp505838,Walter Gomez,deposit,922.32,SUCCESS
2025-11-18 16:17:11,fg506562,Guillermo Gomez,withdrawal,602.98,SUCCESS
2025-11-18 16:17:11,xr636065,Guillermo Alvarez,withdrawal,742.57,SUCCESS
2025-11-18 16:17:11,bt766102,Charles Smith,deposit,435.00,SUCCESS
2025-11-18 16:17:11,aa291559,Jessica Hernandez,withdrawal,721.92,SUCCESS
2025-11-18 16:17:11,mz114198,Tomas Lee,withdrawal,740.90,SUCCESS
2025-11-18 16:17:11,vj545936,Diego Gomez,deposit,248.58,SUCCESS
2025-11-18 16:17:11,wz240833,Anna Gomez,withdrawal,384.82,SUCCESS
2025-11-18 16:17:11,ua253120,Diego Alvarez,withdrawal,584.26,SUCCESS
2025-11-18 16:17:11,qf241440,Federico Hernandez,withdrawal,930.87,SUCCESS
2025-11-18 16:17:11,nh529233,Kathleen Alvarez,deposit,734.04,SUCCESS
2025-11-18 16:17:11,sh856684,Tomas Wilson,deposit,297.43,SUCCESS
2025-11-18 16:17:11,pr470955,Barbara Smith,withdrawal,939.13,SUCCESS
2025-11-18 16:17:11,vg107077,Walter Miller,withdrawal,69.53,SUCCESS
2025-11-18 16:17:11,rs599476,Barbara Hernandez,deposit,88.82,SUCCESS
2025-11-18 16:17:11,fd789053,Guillermo DeAndre,withdrawal,644.21,SUCCESS
2025-11-18 16:17:11,cy231234,Jessica Schmidt,withdrawal,973.18,SUCCESS
2025-11-18 16:17:11,xu926691,Barbara Smith,withdrawal,158.48,SUCCESS
2025-11-18 16:17:11,rp332960,Miguel Gomez,deposit,16.30,SUCCESS
2025-11-18 16:17:11,jw598210,Tomas Hernandez,withdrawal,179.94,SUCCESS
2025-11-18 16:17:11,bt445644,Anna Smith,deposit,228.78,SUCCESS
2025-11-18 16:17:11,bj788933,Miguel Hernandez,deposit,740.49,SUCCESS
2025-11-18 16:17:11,ze572689,Jessica Yang,withdrawal,929.22,SUCCESS
2025-11-18 16:17:11,pv484524,Tomas DeAndre,deposit,606.56,SUCCESS
2025-11-18 16:17:11,gl868289,Leonardo Rodriguez,deposit,515.84,SUCCESS
2025-11-18 16:17:11,lg759171,Leonardo Gomez,deposit,756.72,SUCCESS
2025-11-18 16:17:11,tv868675,Robert Schmidt,deposit,571.94,SUCCESS
2025-11-18 16:17:12,zz653714,Tomas Yang,withdrawal,562.59,SUCCESS
2025-11-18 16:17:12,ja127185,Diego Schmidt,deposit,499.50,SUCCESS
2025-11-18 16:17:12,gv960171,Nina DeAndre,deposit,529.34,SUCCESS
2025-11-18 16:17:12,yc500519,Barbara Schmidt,deposit,938.31,SUCCESS
2025-11-18 16:17:12,te868782,Barbara Carpenter,withdrawal,943.72,SUCCESS
2025-11-18 16:17:12,vq974543,Charles Hernandez,deposit,728.97,SUCCESS
2025-11-18 16:17:12,qz918676,Charles Alvarez,deposit,260.25,SUCCESS
2025-11-18 16:17:12,cd428747,Walter Gomez,withdrawal,925.70,SUCCESS
2025-11-18 16:17:12,fa371776,Anna Wilson,withdrawal,948.06,SUCCESS
2025-11-18 16:17:12,zz885204,Robert Yang,withdrawal,770.91,SUCCESS
2025-11-18 16:17:12,ca696497,Tomas DeAndre,withdrawal,483.88,SUCCESS
2025-11-18 16:17:12,nv531885,Federico Carpenter,withdrawal,386.33,SUCCESS
2025-11-18 16:17:12,uj750030,Nina Wilson,deposit,810.28,SUCCESS
2025-11-18 16:17:12,bp725700,Diego Alvarez,withdrawal,764.68,SUCCESS
2025-11-18 16:17:12,tv924074,Kathleen Yang,withdrawal,379.73,SUCCESS
2025-11-18 16:17:12,rp332960,Miguel Gomez,withdrawal,92.04,SUCCESS
2025-11-18 16:17:12,ct902527,Robert Carpenter,deposit,804.31,SUCCESS
2025-11-18 16:17:12,xm211009,Federico Wilson,withdrawal,646.97,SUCCESS
2025-11-18 16:17:12,kc255358,Nina Wilson,withdrawal,349.33,SUCCESS
2025-11-18 16:17:12,gb505437,Jessica Smith,deposit,868.05,SUCCESS
2025-11-18 16:17:12,vy365449,Barbara Wilson,deposit,445.48,SUCCESS
2025-11-18 16:17:12,go206094,Diego Carpenter,deposit,444.97,SUCCESS
2025-11-18 16:17:12,ay453697,Walter Tan,deposit,356.55,SUCCESS
2025-11-18 16:17:12,ym890403,Leonardo Lee,withdrawal,763.15,SUCCESS
2025-11-18 16:17:12,te868782,Barbara Carpenter,withdrawal,787.26,SUCCESS
2025-11-18 16:17:12,kz986651,Robert Hernandez,withdrawal,589.14,SUCCESS
2025-11-18 16:17:12,jw598210,Tomas Hernandez,withdrawal,729.27,SUCCESS
2025-11-18 16:17:12,ps899285,Tomas Yang,withdrawal,328.07,SUCCESS
2025-11-18 16:17:12,hu247682,Barbara Tan,withdrawal,383.17,SUCCESS
2025-11-18 16:17:12,na324874,Guillermo Carpenter,withdrawal,742.85,SUCCESS
2025-11-18 16:17:12,ja127185,Diego Schmidt,withdrawal,639.02,SUCCESS
2025-11-18 16:17:12,yh607238,Anna Wilson,withdrawal,753.16,SUCCESS
2025-11-18 16:17:12,ng982918,Miguel Jones,withdrawal,373.06,SUCCESS
2025-11-18 16:17:12,qb235683,Barbara Yang,withdrawal,772.92,SUCCESS
2025-11-18 16:17:12,gk127721,Charles Yang,withdrawal,565.50,SUCCESS
2025-11-18 16:17:12,wz240833,Anna Gomez,withdrawal,577.32,SUCCESS
2025-11-18 16:17:12,pr635585,Miguel Smith,deposit,685.17,SUCCESS
2025-11-18 16:17:12,gv960171,Nina DeAndre,deposit,448.70,SUCCESS
2025-11-18 16:17:12,sx393891,Charles Smith,withdrawal,693.65,SUCCESS
2025-11-18 16:17:12,is518519,Diego Tan,deposit,454.55,SUCCESS
2025-11-18 16:17:12,yb115587,Anna DeAndre,withdrawal,760.34,SUCCESS
2025-11-18 16:17:12,es145199,Kathleen Gomez,withdrawal,479.42,SUCCESS
2025-11-18 16:17:12,wn924632,Anna Lee,deposit,258.74,SUCCESS
2025-11-18 16:17:12,pr635585,Miguel Smith,deposit,253.33,SUCCESS
2025-11-18 16:17:12,gf121746,Federico Wilson,withdrawal,708.42,SUCCESS
2025-11-18 16:17:12,dl862878,Jessica Jones,withdrawal,108.47,SUCCESS
2025-11-18 16:17:12,ta521361,Charles Carpenter,deposit,945.19,SUCCESS
2025-11-18 16:17:12,jh508581,Diego Smith,withdrawal,762.98,SUCCESS
2025-11-18 16:17:12,up612655,Anna Tan,withdrawal,65.64,SUCCESS
2025-11-18 16:17:12,is518519,Diego Tan,withdrawal,781.98,SUCCESS
2025-11-18 16:17:12,cd428747,Walter Gomez,withdrawal,839.07,SUCCESS
2025-11-18 16:17:12,op241131,Nina Jones,withdrawal,835.71,SUCCESS
2025-11-18 16:17:12,ua253120,Diego Alvarez,deposit,379.75,SUCCESS
2025-11-18 16:17:12,hq774471,Charles Wilson,withdrawal,316.36,SUCCESS
2025-11-18 16:17:12,dy781687,Charles Lee,withdrawal,330.33,SUCCESS
2025-11-18 16:17:12,fc392748,Robert Gomez,deposit,467.06,SUCCESS
2025-11-18 16:17:12,bj788933,Miguel Hernandez,withdrawal,133.55,SUCCESS
2025-11-18 16:17:12,ce650119,Nina Gomez,deposit,542.49,SUCCESS
2025-11-18 16:17:12,bt766102,Charles Smith,withdrawal,692.02,SUCCESS
2025-11-18 16:17:12,zz653714,Tomas Yang,deposit,846.96,SUCCESS
2025-11-18 16:17:12,xr470552,Federico Rodriguez,withdrawal,531.31,SUCCESS
2025-11-18 16:17:12,bt766102,Charles Smith,withdrawal,148.77,SUCCESS
2025-11-18 16:17:12,ie621775,Nina Miller,deposit,476.22,SUCCESS
2025-11-18 16:17:12,vy365449,Barbara Wilson,deposit,582.04,SUCCESS
2025-11-18 16:17:12,qy320156,Barbara Wilson,withdrawal,778.37,SUCCESS
2025-11-18 16:17:12,wl434224,Barbara Alvarez,withdrawal,319.66,SUCCESS
2025-11-18 16:17:12,vx973851,Walter Tan,withdrawal,197.67,SUCCESS
2025-11-18 16:17:12,xr470552,Federico Rodriguez,deposit,387.71,SUCCESS
2025-11-18 16:17:12,gn184256,Anna Lee,withdrawal,319.81,SUCCESS
2025-11-18 16:17:12,le229961,Charles DeAndre,deposit,12.52,SUCCESS
2025-11-18 16:17:12,xm211009,Federico Wilson,withdrawal,949.15,SUCCESS
2025-11-18 16:17:12,rp332960,Miguel Gomez,withdrawal,185.49,SUCCESS
2025-11-18 16:17:12,ye569395,Tomas Hernandez,withdrawal,414.77,SUCCESS
2025-11-18 16:17:12,uy811249,Miguel Lee,deposit,739.93,SUCCESS
2025-11-18 16:17:12,os576633,Tomas Gomez,withdrawal,434.21,SUCCESS
2025-11-18 16:17:12,ep730702,Kathleen Schmidt,deposit,345.18,SUCCESS
2025-11-18 16:17:12,tc759325,Leonardo Carpenter,withdrawal,754.31,SUCCESS
2025-11-18 16:17:12,id676553,Guillermo Schmidt,deposit,211.33,SUCCESS
2025-11-18 16:17:12,bq779016,Anna Miller,withdrawal,50.39,SUCCESS
2025-11-18 16:17:12,nn815052,Barbara Yang,withdrawal,699.97,SUCCESS
2025-11-18 16:17:12,la951653,Federico Smith,deposit,390.76,SUCCESS
2025-11-18 16:17:12,mz443755,Federico Carpenter,withdrawal,395.41,SUCCESS
2025-11-18 16:17:12,vc755172,Jessica Lee,deposit,754.74,SUCCESS
2025-11-18 16:17:12,xy966784,Leonardo Lee,deposit,92.21,SUCCESS
2025-11-18 16:17:12,ym890403,Leonardo Lee,deposit,869.40,SUCCESS
2025-11-18 16:17:12,cy524549,Guillermo Smith,deposit,515.58,SUCCESS
2025-11-18 16:17:12,gf121746,Federico Wilson,deposit,598.47,SUCCESS
2025-11-18 16:17:12,xx487666,Charles Gomez,deposit,205.72,SUCCESS
2025-11-18 16:17:12,eh661072,Anna Miller,deposit,200.46,SUCCESS
2025-11-18 16:17:12,rp950054,Kathleen Jones,withdrawal,156.00,SUCCESS
2025-11-18 16:17:12,oh606599,Diego Jones,deposit,243.91,SUCCESS
2025-11-18 16:17:12,kc255358,Nina Wilson,withdrawal,424.65,SUCCESS
2025-11-18 16:17:12,zx786512,Miguel Tan,withdrawal,263.74,SUCCESS
2025-11-18 16:17:12,mr771695,Barbara Rodriguez,withdrawal,198.36,SUCCESS
2025-11-18 16:17:12,hq624473,Federico Schmidt,deposit,157.71,SUCCESS
2025-11-18 16:17:12,tw668541,Miguel Carpenter,withdrawal,752.38,SUCCESS
2025-11-18 16:17:12,ke228476,Barbara Lee,deposit,774.43,SUCCESS
2025-11-18 16:17:12,mr771695,Barbara Rodriguez,deposit,411.50,SUCCESS
2025-11-18 16:17:12,tq892641,Diego Gomez,withdrawal,854.38,SUCCESS
2025-11-18 16:17:12,lr123706,Kathleen Lee,withdrawal,670.65,SUCCESS
2025-11-18 16:17:12,zp204191,Guillermo Wilson,withdrawal,334.41,SUCCESS
2025-11-18 16:17:12,yl434099,Anna Yang,deposit,77.95,SUCCESS
2025-11-18 16:17:12,tz456552,Nina Yang,withdrawal,485.91,SUCCESS
2025-11-18 16:17:12,ye945342,Federico DeAndre,withdrawal,819.14,SUCCESS
2025-11-18 16:17:12,tw668541,Miguel Carpenter,withdrawal,313.34,SUCCESS
2025-11-18 16:17:12,cr467080,Barbara Jones,withdrawal,591.82,SUCCESS
2025-11-18 16:17:12,ig501634,Miguel Carpenter,withdrawal,527.15,SUCCESS
2025-11-18 16:17:12,bt445644,Anna Smith,withdrawal,718.81,SUCCESS
2025-11-18 16:17:12,ti960627,Tomas Lee,withdrawal,640.69,SUCCESS
2025-11-18 16:17:12,uw197890,Diego Hernandez,deposit,625.50,SUCCESS
2025-11-18 16:17:12,jq446801,Diego Hernandez,deposit,791.69,SUCCESS
2025-11-18 16:17:12,ie247006,Charles DeAndre,deposit,851.78,SUCCESS
2025-11-18 16:17:12,ti645705,Kathleen Yang,withdrawal,93.86,SUCCESS
2025-11-18 16:17:12,jw598210,Tomas Hernandez,deposit,319.85,SUCCESS
2025-11-18 16:17:12,ie247006,Charles DeAndre,deposit,271.27,SUCCESS
2025-11-18 16:17:12,sm445325,Barbara Rodriguez,withdrawal,867.44,SUCCESS
2025-11-18 16:17:12,ye945342,Federico DeAndre,withdrawal,881.00,SUCCESS
2025-11-18 16:17:12,sj515928,Tomas Rodriguez,deposit,373.59,SUCCESS
2025-11-18 16:17:12,bd385811,Miguel Wilson,withdrawal,687.75,SUCCESS
2025-11-18 16:17:12,uo356141,Leonardo Rodriguez,deposit,362.08,SUCCESS
2025-11-18 16:17:12,zc499993,Kathleen Tan,withdrawal,996.28,SUCCESS
2025-11-18 16:17:12,is518519,Diego Tan,withdrawal,619.64,SUCCESS
2025-11-18 16:17:12,wn924632,Anna Lee,deposit,960.16,SUCCESS
2025-11-18 16:17:12,ua790606,Federico Jones,withdrawal,141.41,SUCCESS
2025-11-18 16:17:12,ke228476,Barbara Lee,withdrawal,841.80,SUCCESS
2025-11-18 16:17:12,eg648839,Tomas Tan,withdrawal,520.01,SUCCESS
2025-11-18 16:17:12,jn161143,Walter Hernandez,deposit,18.09,SUCCESS
2025-11-18 16:17:12,xo761414,Tomas Carpenter,deposit,313.87,SUCCESS
2025-11-18 16:17:12,uj750030,Nina Wilson,withdrawal,189.09,SUCCESS
2025-11-18 16:17:12,cs482001,Tomas Gomez,withdrawal,300.58,SUCCESS
2025-11-18 16:17:12,lm253103,Barbara Lee,withdrawal,254.33,SUCCESS
2025-11-18 16:17:12,wc948322,Leonardo Yang,deposit,558.20,SUCCESS
2025-11-18 16:17:12,vf611862,Nina Lee,withdrawal,995.06,SUCCESS
2025-11-18 16:17:12,yl434099,Anna Yang,deposit,771.05,SUCCESS
2025-11-18 16:17:12,sl531914,Charles Miller,withdrawal,913.52,SUCCESS
2025-11-18 16:17:12,yw635717,Jessica Alvarez,deposit,879.12,SUCCESS
2025-11-18 16:17:12,ua253120,Diego Alvarez,deposit,608.00,SUCCESS
2025-11-18 16:17:12,xr636065,Guillermo Alvarez,deposit,960.40,SUCCESS
2025-11-18 16:17:12,qh730367,Miguel Miller,deposit,860.36,SUCCESS
2025-11-18 16:17:12,nq350637,Federico Lee,deposit,149.36,SUCCESS
2025-11-18 16:17:12,nk969651,Guillermo Miller,withdrawal,215.38,SUCCESS
2025-11-18 16:17:12,vx973851,Walter Tan,deposit,496.23,SUCCESS
2025-11-18 16:17:12,ux839899,Barbara Gomez,withdrawal,115.55,SUCCESS
2025-11-18 16:17:12,ca696497,Tomas DeAndre,deposit,633.54,SUCCESS
2025-11-18 16:17:12,vm423150,Barbara Miller,withdrawal,847.75,SUCCESS
